udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w,temperature_ratio,temp_diff_ratio,torque_speed_product,tool_wear_torque,tool_wear_ratio,torque_per_rpm,rpm_per_torque,torque_squared,rpm_squared,tool_wear_squared,type_L,type_M,type_H
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,9.599999999999966,7598.151272217154,1.0321285140562249,0.032128514056224786,72557.0,7314.0,2.6037735849056602,0.03871439006574142,25.830188679245282,2809.0,1874161,19044,1,0,0
9021,L56200,L,297.3,308.2,1553,33.5,2,0,0,0,0,0,0,10.899999999999975,5448.097619977859,1.0366633030608812,0.03666330306088118,52025.5,67.0,0.05970149253731343,0.021571152607855762,46.35820895522388,1122.25,2411809,4,1,0,0
6449,H35862,H,300.7,310.2,1877,24.8,64,0,0,0,0,0,0,9.5,4874.662712918114,1.0315929497838376,0.03159294978383771,46549.6,1587.2,2.5806451612903225,0.01321257325519446,75.68548387096774,615.0400000000001,3523129,4096,0,0,1
8099,L55278,L,300.2,311.6,1500,39.0,174,0,0,0,0,0,0,11.400000000000034,6126.105674500097,1.037974683544304,0.03797468354430391,58500.0,6786.0,4.461538461538462,0.026,38.46153846153846,1521.0,2250000,30276,1,0,0
3854,L51033,L,302.4,311.0,1486,40.4,192,0,0,0,0,0,0,8.600000000000023,6286.787666755702,1.0284391534391535,0.028439153439153517,60034.4,7756.799999999999,4.752475247524752,0.02718707940780619,36.78217821782178,1632.1599999999999,2208196,36864,1,0,0
8527,L55706,L,298.3,309.3,1401,51.9,14,0,0,0,0,0,0,11.0,7614.372362285188,1.0368756285618506,0.03687562856185048,72711.9,726.6,0.2697495183044316,0.037044967880085655,26.99421965317919,2693.6099999999997,1962801,196,1,0,0
1934,L49113,L,298.1,308.0,1638,35.1,38,0,0,0,0,0,0,9.899999999999975,6020.736656898695,1.033210332103321,0.03321033210332095,57493.8,1333.8,1.0826210826210825,0.02142857142857143,46.666666666666664,1232.01,2683044,1444,1,0,0
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,11.300000000000011,8739.910762286805,1.0376917945296864,0.0376917945296865,83460.0,10593.0,2.570093457943925,0.04938461538461539,20.24922118380062,4121.64,1690000,27225,1,0,0
744,L47923,L,296.8,308.2,1361,53.8,193,0,0,0,0,0,0,11.399999999999975,7667.768965420704,1.0384097035040432,0.03840970350404304,73221.8,10383.4,3.5873605947955394,0.03952975753122704,25.29739776951673,2894.4399999999996,1852321,37249,1,0,0
8598,L55777,L,297.6,308.3,1410,47.0,191,0,0,0,0,0,0,10.699999999999989,6939.778171779853,1.0359543010752688,0.03595430107526878,66270.0,8977.0,4.0638297872340425,0.03333333333333333,30.0,2209.0,1988100,36481,1,0,0
8252,L55431,L,299.0,310.4,1981,21.2,125,0,0,0,0,0,0,11.399999999999975,4397.936499711375,1.0381270903010034,0.03812709030100326,41997.2,2650.0,5.89622641509434,0.010701665825340736,93.4433962264151,449.44,3924361,15625,1,0,0
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,10.400000000000034,5171.344251147623,1.034934497816594,0.034934497816594,49382.700000000004,5208.900000000001,6.151202749140893,0.017147908073070126,58.31615120274914,846.8100000000001,2879809,32041,1,0,0
4023,L51202,L,302.1,310.9,1666,30.7,203,0,0,0,0,0,0,8.799999999999955,5356.017539301143,1.0291294273419396,0.0291294273419396,51146.2,6232.099999999999,6.612377850162867,0.018427370948379353,54.2671009771987,942.49,2775556,41209,1,0,0
7292,L54471,L,300.2,310.5,1416,46.7,90,0,0,0,0,0,0,10.300000000000011,6924.824190748766,1.0343104596935377,0.03431045969353768,66127.2,4203.0,1.9271948608137044,0.03298022598870057,30.32119914346895,2180.8900000000003,2005056,8100,1,0,0
5942,L53121,L,300.6,310.7,1438,48.5,78,1,0,0,0,0,0,10.099999999999966,7303.469881310431,1.0335994677312041,0.03359946773120414,69743.0,3783.0,1.6082474226804124,0.03372739916550765,29.649484536082475,2352.25,2067844,6084,1,0,0
7690,L54869,L,300.6,311.7,1432,39.2,2,0,0,0,0,0,0,11.099999999999966,5878.38062178903,1.0369261477045908,0.036926147704590705,56134.4,78.4,0.0510204081632653,0.027374301675977656,36.53061224489796,1536.6400000000003,2050624,4,1,0,0
9830,M24689,M,298.4,309.4,1429,41.8,203,0,0,0,0,0,0,11.0,6255.141356758541,1.0368632707774799,0.036863270777479897,59732.2,8485.4,4.856459330143541,0.029251224632610213,34.1866028708134,1747.2399999999998,2042041,41209,0,1,0
676,M15535,M,297.8,309.1,1424,45.5,2,0,0,0,0,0,0,11.300000000000011,6785.002373712997,1.0379449294828744,0.03794492948287445,64792.0,91.0,0.04395604395604396,0.03195224719101124,31.296703296703296,2070.25,2027776,4,0,1,0
526,L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,12.0,6985.121825746665,1.0403496973772697,0.04034969737726967,66703.0,2411.5,1.164835164835165,0.031036834924965895,32.21978021978022,2070.25,2149156,2809,1,0,0
2794,L49973,L,300.3,309.6,1597,31.8,73,0,0,0,0,0,0,9.300000000000011,5318.150875849873,1.030969030969031,0.030969030969031006,50784.6,2321.4,2.2955974842767297,0.019912335629304948,50.22012578616352,1011.24,2550409,5329,1,0,0
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,9.599999999999966,6720.390284804165,1.0320213475650433,0.03202134756504325,64175.0,6205.0,3.4352941176470586,0.028145695364238412,35.529411764705884,1806.25,2280100,21316,1,0,0
3634,M18493,M,302.2,311.3,1521,40.6,52,0,0,0,0,0,0,9.100000000000025,6466.717150002301,1.0301125082726672,0.03011250827266719,61752.6,2111.2000000000003,1.2807881773399015,0.026692965154503617,37.463054187192114,1648.3600000000001,2313441,2704,0,1,0
6512,M21371,M,301.2,310.1,2280,15.7,11,0,0,0,0,0,0,8.900000000000034,3748.548354263341,1.0295484727755646,0.029548472775564525,35796.0,172.7,0.7006369426751593,0.006885964912280701,145.22292993630575,246.48999999999998,5198400,121,0,1,0
2158,M17017,M,299.4,309.0,1939,19.8,204,0,0,0,0,0,0,9.600000000000025,4020.4217825050014,1.032064128256513,0.032064128256513114,38392.200000000004,4039.2000000000003,10.303030303030303,0.010211449200618877,97.92929292929293,392.04,3759721,41616,0,1,0
8720,L55899,L,297.2,308.8,1451,43.1,68,0,0,0,0,0,0,11.600000000000025,6548.974517648795,1.0390309555854644,0.03903095558546442,62538.1,2930.8,1.5777262180974478,0.029703652653342523,33.66589327146171,1857.6100000000001,2105401,4624,1,0,0
3678,M18537,M,302.3,311.7,1368,53.6,165,0,0,0,0,0,0,9.399999999999975,7678.555100198028,1.031094938802514,0.031094938802513978,73324.8,8844.0,3.078358208955224,0.0391812865497076,25.52238805970149,2872.96,1871424,27225,0,1,0
4087,L51266,L,302.0,310.5,1567,36.1,124,0,0,0,0,0,0,8.5,5923.860411437498,1.0281456953642385,0.028145695364238412,56568.700000000004,4476.400000000001,3.434903047091413,0.02303765156349713,43.40720221606648,1303.21,2455489,15376,1,0,0
8668,M23527,M,297.5,308.8,1455,46.1,147,0,0,0,0,0,0,11.300000000000011,7024.129934528739,1.037983193277311,0.037983193277310964,67075.5,6776.7,3.1887201735357915,0.03168384879725086,31.56182212581345,2125.21,2117025,21609,0,1,0
5862,L53041,L,301.3,311.0,1554,47.7,84,0,0,0,0,0,0,9.699999999999989,7762.435624048876,1.0321938267507467,0.032193826750746724,74125.8,4006.8,1.761006289308176,0.030694980694980698,32.57861635220126,2275.2900000000004,2414916,7056,1,0,0
7597,L54776,L,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,10.600000000000025,6026.454355528229,1.0352745424292846,0.03527454242928461,57548.4,260.40000000000003,0.1881720430107527,0.02404654169360052,41.586021505376344,1383.8400000000001,2393209,49,1,0,0
747,L47926,L,296.8,308.1,1289,62.0,199,1,0,0,0,1,0,11.300000000000011,8368.99338965297,1.0380727762803235,0.03807277628032349,79918.0,12338.0,3.2096774193548385,0.04809930178432894,20.79032258064516,3844.0,1661521,39601,1,0,0
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,11.5,7343.933594688668,1.0383077948034645,0.03830779480346436,70129.40000000001,3564.2000000000003,1.4143426294820716,0.03593414459556192,27.828685258964143,2520.0400000000004,1951609,5041,0,1,0
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,9.199999999999989,5054.3199248014025,1.0307486631016043,0.03074866310160424,48265.200000000004,3302.7000000000003,3.0886850152905194,0.02215447154471545,45.13761467889908,1069.2900000000002,2178576,10201,0,1,0
1394,L48573,L,299.1,310.4,1594,33.3,147,0,0,0,0,0,0,11.299999999999956,5558.545545702565,1.0377800066867267,0.0377800066867267,53080.2,4895.099999999999,4.414414414414415,0.020890840652446674,47.86786786786787,1108.8899999999999,2540836,21609,1,0,0
3359,L50538,L,301.5,310.6,1522,36.6,202,0,0,0,0,0,0,9.100000000000025,5833.434902891671,1.0301824212271975,0.03018242122719743,55705.200000000004,7393.200000000001,5.519125683060109,0.0240473061760841,41.58469945355191,1339.5600000000002,2316484,40804,1,0,0
4960,L52139,L,303.8,312.6,1735,25.9,154,0,0,0,0,0,0,8.800000000000011,4705.739275934591,1.0289664252797894,0.028966425279789373,44936.5,3988.6,5.9459459459459465,0.014927953890489913,66.98841698841699,670.81,3010225,23716,1,0,0
6524,M21383,M,301.1,310.2,1850,27.7,44,0,0,0,0,0,0,9.099999999999966,5366.363851106965,1.0302225174360677,0.030222517436067638,51245.0,1218.8,1.588447653429603,0.014972972972972972,66.7870036101083,767.29,3422500,1936,0,1,0
1143,L48322,L,296.9,307.9,1423,43.9,149,0,0,0,0,0,0,11.0,6541.81168639861,1.0370495116200742,0.0370495116200741,62469.7,6541.099999999999,3.3940774487471526,0.03085031623330991,32.41457858769932,1927.2099999999998,2024929,22201,1,0,0
5095,M19954,M,304.1,313.5,1470,45.8,85,0,0,0,0,0,0,9.399999999999975,7050.3622331862125,1.0309108845774415,0.03091088457744155,67326.0,3892.9999999999995,1.8558951965065504,0.03115646258503401,32.096069868995635,2097.64,2160900,7225,0,1,0
9031,M23890,M,297.5,308.4,1403,44.3,25,0,0,0,0,0,0,10.899999999999975,6508.636467976701,1.0366386554621847,0.03663865546218479,62152.899999999994,1107.5,0.5643340857787811,0.031575196008553096,31.670428893905193,1962.4899999999998,1968409,625,0,1,0
9588,M24447,M,299.3,310.5,1462,40.5,24,0,0,0,0,0,0,11.199999999999989,6200.561420390175,1.0374206481790844,0.03742064817908449,59211.0,972.0,0.5925925925925926,0.027701778385772913,36.098765432098766,1640.25,2137444,576,0,1,0
9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0,10.700000000000044,5612.978874413764,1.0357979257276684,0.03579792572766827,53600.0,5862.5,5.223880597014926,0.0209375,47.76119402985075,1122.25,2560000,30625,0,0,1
2967,L50146,L,300.6,309.3,1601,40.2,69,0,0,0,0,0,0,8.699999999999989,6739.784383452327,1.028942115768463,0.028942115768463034,64360.200000000004,2773.8,1.716417910447761,0.025109306683322924,39.82587064676617,1616.0400000000002,2563201,4761,1,0,0
8645,M23504,M,297.6,308.5,1443,38.2,85,0,0,0,0,0,0,10.899999999999975,5772.425173558959,1.0366263440860215,0.03662634408602142,55122.600000000006,3247.0000000000005,2.225130890052356,0.026472626472626475,37.774869109947645,1459.2400000000002,2082249,7225,0,1,0
2842,L50021,L,300.3,309.4,1705,29.4,190,0,0,0,0,0,0,9.099999999999966,5249.287164883185,1.0303030303030303,0.03030303030303019,50127.0,5586.0,6.462585034013606,0.01724340175953079,57.993197278911566,864.3599999999999,2907025,36100,1,0,0
2742,L49921,L,299.6,309.0,1378,51.9,162,0,0,0,0,0,0,9.399999999999975,7489.368390598851,1.0313751668891855,0.0313751668891855,71518.2,8407.8,3.121387283236994,0.0376632801161103,26.551059730250483,2693.6099999999997,1898884,26244,1,0,0
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,6843.540716824888,1.0373360242179614,0.03733602421796154,65351.00000000001,685.5,0.3282275711159737,0.03195804195804196,31.291028446389493,2088.4900000000002,2044900,225,1,0,0
8462,L55641,L,298.7,309.9,1446,43.3,46,0,0,0,0,0,0,11.199999999999989,6556.692363601113,1.0374958151991964,0.03749581519919648,62611.799999999996,1991.8,1.0623556581986144,0.02994467496542185,33.39491916859123,1874.8899999999996,2090916,2116,1,0,0
8209,L55388,L,299.2,310.7,1477,44.0,19,0,0,0,0,0,0,11.5,6805.527445716449,1.0384358288770053,0.03843582887700535,64988.0,836.0,0.4318181818181818,0.02979011509817197,33.56818181818182,1936.0,2181529,361,1,0,0
2968,L50147,L,300.6,309.4,1369,51.6,71,0,0,0,0,0,0,8.799999999999955,7397.445389554814,1.0292747837658016,0.029274783765801577,70640.40000000001,3663.6,1.375968992248062,0.03769174579985391,26.531007751937985,2662.56,1874161,5041,1,0,0
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,10.0,6359.892527804737,1.0332115576220524,0.033211557622052475,60732.5,5227.5,2.8941176470588235,0.02974107767669699,33.62352941176471,1806.25,2042041,15129,1,0,0
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000025,7005.91916911343,1.037310924369748,0.037310924369747984,66901.6,9784.6,4.211618257261411,0.03472622478386168,28.79668049792531,2323.2400000000002,1926544,41209,1,0,0
4915,M19774,M,303.5,312.3,1532,41.7,32,0,0,0,0,0,0,8.800000000000011,6689.958723966393,1.0289950576606262,0.028995057660626065,63884.4,1334.4,0.7673860911270983,0.027219321148825068,36.73860911270983,1738.8900000000003,2347024,1024,0,1,0
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,11.5,6865.573753302062,1.0383333333333333,0.03833333333333333,65561.40000000001,5491.8,2.325102880658436,0.03602668643439585,27.757201646090532,2361.96,1819801,12769,1,0,0
7525,L54704,L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,11.300000000000011,5337.869605738906,1.0376415722851433,0.037641572285143275,50972.9,964.1,0.9967845659163986,0.01897498474679683,52.70096463022508,967.21,2686321,961,1,0,0
2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0,9.599999999999966,4702.702403036122,1.0320213475650433,0.03202134756504325,44907.5,797.5,1.0545454545454545,0.016840171463563994,59.38181818181818,756.25,2666689,841,1,0,0
9684,M24543,M,299.0,310.0,1338,56.4,29,0,0,0,0,0,0,11.0,7902.487824545909,1.0367892976588629,0.03678929765886288,75463.2,1635.6,0.5141843971631206,0.042152466367713005,23.72340425531915,3180.96,1790244,841,0,1,0
1789,L48968,L,298.3,308.0,1442,47.3,65,0,0,0,0,0,0,9.699999999999989,7142.578449544586,1.0325175997318137,0.03251759973181357,68206.59999999999,3074.5,1.3742071881606766,0.03280166435506241,30.486257928118395,2237.2899999999995,2079364,4225,1,0,0
7667,M22526,M,300.6,311.7,1424,50.8,182,0,0,0,0,0,0,11.099999999999966,7575.343309552092,1.0369261477045908,0.036926147704590705,72339.2,9245.6,3.582677165354331,0.035674157303370785,28.031496062992126,2580.64,2027776,33124,0,1,0
7861,L55040,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,11.5,6608.759025846609,1.038269550748752,0.03826955074875208,63109.0,1025.8,0.5156950672645739,0.03151943462897527,31.72645739910314,1989.16,2002225,529,1,0,0
1189,L48368,L,297.3,308.4,1339,52.1,36,0,0,0,0,0,0,11.099999999999966,7305.449084682194,1.0373360242179614,0.03733602421796154,69761.90000000001,1875.6000000000001,0.690978886756238,0.038909634055265124,25.70057581573896,2714.4100000000003,1792921,1296,1,0,0
8376,M23235,M,298.8,309.6,1384,48.2,39,0,0,0,0,0,0,10.800000000000011,6985.72920032636,1.036144578313253,0.03614457831325305,66708.8,1879.8000000000002,0.8091286307053941,0.034826589595375726,28.71369294605809,2323.2400000000002,1915456,1521,0,1,0
1477,L48656,L,298.4,309.5,1692,28.3,136,0,0,0,0,0,0,11.100000000000025,5014.3588662477405,1.0371983914209115,0.037198391420911615,47883.6,3848.8,4.805653710247349,0.016725768321513002,59.78798586572438,800.89,2862864,18496,1,0,0
446,L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,11.100000000000025,5013.259308818985,1.037310924369748,0.037310924369747984,47873.1,1869.0,2.6217228464419478,0.014891243725599553,67.15355805243446,712.89,3214849,4900,1,0,0
5369,M20228,M,303.1,312.5,1667,30.0,160,0,0,0,0,0,0,9.399999999999975,5237.034953534185,1.0310128670405805,0.031012867040580584,50010.0,4800.0,5.333333333333333,0.017996400719856028,55.56666666666667,900.0,2778889,25600,0,1,0
7716,L54895,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0,11.0,6762.718009823533,1.0366056572379367,0.036605657237936774,64579.200000000004,3968.0,1.6129032258064515,0.0380952380952381,26.25,2460.1600000000003,1695204,6400,1,0,0
6619,M21478,M,301.6,310.6,1309,65.8,75,1,0,0,1,0,0,9.0,9019.742891917558,1.029840848806366,0.029840848806366047,86132.2,4935.0,1.1398176291793314,0.05026737967914438,19.893617021276597,4329.639999999999,1713481,5625,0,1,0
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,9.900000000000034,7777.494324835084,1.0331991951710262,0.03319919517102627,74269.59999999999,1371.6,0.531496062992126,0.0347469220246238,28.77952755905512,2580.64,2137444,729,1,0,0
5811,L52990,L,301.3,311.0,1856,21.9,189,0,0,0,0,0,0,9.699999999999989,4256.481054495739,1.0321938267507467,0.032193826750746724,40646.399999999994,4139.099999999999,8.63013698630137,0.01179956896551724,84.74885844748859,479.60999999999996,3444736,35721,1,0,0
738,H30151,H,296.9,308.3,1474,39.2,177,0,0,0,0,0,0,11.400000000000034,6050.791226618038,1.038396766588077,0.03839676658807691,57780.8,6938.400000000001,4.51530612244898,0.026594301221166895,37.60204081632653,1536.6400000000003,2172676,31329,0,0,1
6423,L53602,L,300.3,309.9,1377,55.3,4,0,0,0,0,0,0,9.599999999999966,7974.210384827364,1.0319680319680318,0.03196803196803185,76148.09999999999,221.2,0.07233273056057866,0.040159767610748,24.900542495479204,3058.0899999999997,1896129,16,1,0,0
5761,M20620,M,301.9,311.3,1522,35.6,63,0,0,0,0,0,0,9.400000000000034,5674.051435599549,1.0311361377939716,0.03113613779397163,54183.200000000004,2242.8,1.7696629213483146,0.023390275952693825,42.752808988764045,1267.3600000000001,2316484,3969,0,1,0
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0,11.600000000000025,4813.129384809803,1.0385766544728967,0.038576654472896654,45962.0,3912.8,5.447761194029851,0.015626822157434404,63.992537313432834,718.24,2941225,21316,1,0,0
8482,M23341,M,298.3,309.4,1595,29.0,103,0,0,0,0,0,0,11.099999999999966,4843.812273059863,1.0372108615487763,0.037210861548776286,46255.0,2987.0,3.5517241379310347,0.01818181818181818,55.0,841.0,2544025,10609,0,1,0
4732,L51911,L,303.3,311.6,1301,45.1,219,1,0,1,0,0,0,8.300000000000011,6144.44210362155,1.027365644576327,0.027365644576327106,58675.1,9876.9,4.855875831485587,0.03466564181398924,28.8470066518847,2034.0100000000002,1692601,47961,1,0,0
4301,M19160,M,301.7,310.1,1644,34.6,5,0,0,0,0,0,0,8.400000000000034,5956.710998618535,1.0278422273781904,0.02784222737819037,56882.4,173.0,0.1445086705202312,0.021046228710462286,47.51445086705202,1197.16,2702736,25,0,1,0
7265,M22124,M,300.4,310.6,1448,44.9,21,0,0,0,0,0,0,10.200000000000044,6808.375823055704,1.033954727030626,0.03395472703062598,65015.2,942.9,0.46770601336302897,0.03100828729281768,32.24944320712695,2016.0099999999998,2096704,441,0,1,0
6470,M21329,M,300.4,309.6,1521,35.0,119,0,0,0,0,0,0,9.200000000000044,5574.756163795087,1.0306258322237019,0.03062583222370188,53235.0,4165.0,3.4,0.023011176857330704,43.457142857142856,1225.0,2313441,14161,0,1,0
4186,L51365,L,302.2,310.6,1348,48.4,161,1,0,1,0,0,0,8.400000000000034,6832.2519272229865,1.027796161482462,0.02779616148246206,65243.2,7792.4,3.3264462809917354,0.03590504451038576,27.85123966942149,2342.56,1817104,25921,1,0,0
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,11.199999999999989,5969.193593428799,1.0373333333333332,0.037333333333333295,57001.6,2198.2,1.5303430079155673,0.025199468085106383,39.68337730870712,1436.4099999999999,2262016,3364,1,0,0
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,11.300000000000011,8187.304614520361,1.0376165113182423,0.03761651131824238,78183.0,9520.0,2.689075630252101,0.04528158295281583,22.084033613445378,3540.25,1726596,25600,1,0,0
5923,L53102,L,300.5,310.3,1435,43.3,31,0,0,0,0,0,0,9.800000000000011,6506.81434423762,1.0326123128119802,0.03261231281198007,62135.49999999999,1342.3,0.7159353348729792,0.030174216027874564,33.14087759815243,1874.8899999999996,2059225,961,1,0,0
8869,L56048,L,297.9,309.0,1456,46.5,52,0,0,0,0,0,0,11.100000000000025,7089.9463006214455,1.0372608257804634,0.03726082578046333,67704.0,2418.0,1.118279569892473,0.031936813186813184,31.311827956989248,2162.25,2119936,2704,1,0,0
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,11.599999999999966,7110.471372624897,1.0386537820726423,0.038653782072642334,67900.0,9942.5,4.22680412371134,0.03464285714285714,28.8659793814433,2352.25,1960000,42025,0,1,0
2806,L49985,L,300.0,309.4,1460,43.5,102,0,0,0,0,0,0,9.399999999999975,6650.751647649593,1.0313333333333332,0.031333333333333255,63510.0,4437.0,2.3448275862068964,0.029794520547945205,33.5632183908046,1892.25,2131600,10404,1,0,0
