udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_w
6042,M20901,M,300.7,311.0,1418,49.3,106,0,0,0,0,0,0,10.300000000000011,7320.685809052104
2385,M17244,M,299.1,308.3,1506,38.0,125,0,0,0,0,0,0,9.199999999999989,5992.9021459878895
667,L47846,L,297.5,309.0,1470,43.5,191,0,0,0,0,0,0,11.5,6696.304741126643
8021,H37434,H,300.9,312.0,1720,27.9,202,0,0,0,0,0,0,11.100000000000023,5025.291608682232
455,L47634,L,297.4,308.7,1468,46.6,94,0,0,0,0,0,0,11.300000000000011,7163.752784029783
4558,L51737,L,302.7,310.6,1686,26.3,9,0,0,0,0,0,0,7.900000000000034,4643.46243756493
5022,L52201,L,304.0,313.0,1350,61.1,88,0,0,0,0,0,0,9.0,8637.809001045136
4379,M19238,M,301.9,309.6,1385,45.8,217,0,0,0,0,0,0,7.7000000000000455,6642.688226505378
2261,H31674,H,299.1,308.3,1521,36.5,40,0,0,0,0,0,0,9.199999999999989,5813.674285100591
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,11.0,5717.195974708849
1421,M16280,M,298.8,309.9,1495,35.2,214,0,0,0,0,0,0,11.099999999999966,5510.772393416976
7037,L54216,L,300.7,310.6,1540,52.7,85,0,0,0,0,0,0,9.900000000000034,8498.845886001349
6309,M21168,M,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,9.300000000000011,4749.396941843977
719,L47898,L,297.5,308.8,1477,39.0,127,0,0,0,0,0,0,11.300000000000011,6032.172054157761
8696,M23555,M,297.2,308.6,1498,44.4,9,0,0,0,0,0,0,11.400000000000034,6965.036576714715
2820,L49999,L,300.2,309.5,1356,51.1,133,0,0,0,0,0,0,9.300000000000011,7256.199383849416
7733,L54912,L,300.6,312.0,1430,42.7,130,0,0,0,0,0,0,11.399999999999977,6394.292967361546
1001,L48180,L,296.3,307.1,1654,29.6,188,0,0,0,0,0,0,10.800000000000011,5126.911659050351
9082,L56261,L,297.3,308.0,1527,35.1,165,0,0,0,0,0,0,10.699999999999989,5612.738018976988
3578,M18437,M,301.6,310.4,1455,39.0,118,0,0,0,0,0,0,8.799999999999955,5942.322504265094
4444,L51623,L,302.5,310.3,1405,57.4,152,0,0,0,0,0,0,7.800000000000011,8445.334091135202
2363,H31776,H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0,9.300000000000011,6589.80475016995
8422,L55601,L,298.9,310.3,1496,36.3,161,0,0,0,0,0,0,11.400000000000034,5686.785357822099
8785,L55964,L,297.5,308.6,1437,43.3,34,0,0,0,0,0,0,11.100000000000023,6515.883075030983
7746,L54925,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,11.300000000000011,6054.47736199825
3658,L50837,L,302.1,311.5,1477,45.4,111,0,0,0,0,0,0,9.399999999999977,7022.0669553528805
2378,M17237,M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0,9.100000000000023,7537.83269326823
4212,L51391,L,302.1,310.7,1314,52.8,8,1,0,1,0,0,0,8.599999999999966,7265.372834397899
5904,L53083,L,300.9,310.5,1894,21.9,188,0,0,0,0,0,0,9.600000000000023,4343.62883470632
7395,L54574,L,299.7,310.6,1479,38.0,137,0,0,0,0,0,0,10.900000000000034,5885.459677235119
9435,L56614,L,298.0,308.6,1626,33.3,50,0,0,0,0,0,0,10.600000000000023,5670.134916758074
3254,L50433,L,301.1,309.6,1502,48.9,160,0,0,0,0,0,0,8.5,7691.435630077745
3804,L50983,L,302.2,310.9,1531,37.5,60,0,0,0,0,0,0,8.699999999999989,6012.222940807467
642,L47821,L,297.9,309.5,1390,47.9,127,0,0,0,0,0,0,11.600000000000023,6972.346015622067
8162,H37575,H,299.6,311.0,1714,30.2,128,0,0,0,0,0,0,11.399999999999977,5420.587740307925
1899,L49078,L,297.8,307.5,1372,54.1,157,0,0,0,0,0,0,9.699999999999989,7772.844767707771
2411,L49590,L,299.1,308.5,1689,32.1,192,0,0,0,0,0,0,9.399999999999977,5677.580491347082
1474,M16333,M,298.5,309.5,1315,48.9,127,0,0,0,0,0,0,11.0,6733.846773337042
626,L47805,L,298.3,310.1,1545,36.3,90,0,0,0,0,0,0,11.800000000000011,5873.050386253439
4935,L52114,L,303.4,312.2,1580,35.8,90,0,0,0,0,0,0,8.800000000000011,5923.368228588435
6638,H36051,H,301.5,310.5,1453,48.0,124,0,0,0,0,0,0,9.0,7303.574601065551
7578,L54757,L,300.4,311.2,1530,32.0,169,0,0,0,0,0,0,10.800000000000011,5127.079210658542
1,M14860,M,298.1,308.6,1551,42.8,0,0,0,0,0,0,0,10.5,6951.590560157351
8859,L56038,L,297.8,308.9,1506,33.5,26,0,0,0,0,0,0,11.099999999999966,5283.216365541955
487,M15346,M,297.4,309.1,1582,35.9,180,0,0,0,0,0,0,11.700000000000045,5947.4328283149325
2785,L49964,L,300.2,309.6,1430,52.7,47,0,0,0,0,0,0,9.400000000000034,7891.7854655726815
7468,H36881,H,300.3,311.6,1463,41.6,102,0,0,0,0,0,0,11.300000000000011,6373.328072386591
4037,L51216,L,302.0,310.8,1445,49.1,2,0,0,0,0,0,0,8.800000000000011,7429.814265862301
5581,M20440,M,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,9.599999999999966,5924.0384350212
9066,H38479,H,297.2,308.4,2182,17.3,119,0,0,0,0,0,0,11.199999999999989,3953.024148109989
7747,M22606,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,11.300000000000011,7169.44953870829
7251,M22110,M,300.1,310.2,1429,42.0,206,0,0,0,0,0,0,10.099999999999966,6285.07026277174
6578,L53757,L,301.4,310.4,1388,45.3,188,0,0,0,0,0,0,9.0,6584.401210805775
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0,9.799999999999955,7427.03919235163
2952,L50131,L,300.7,309.5,1685,31.1,27,0,0,0,0,0,0,8.800000000000011,5487.681687413092
6699,L53878,L,301.6,310.8,1418,44.7,46,0,0,0,0,0,0,9.199999999999989,6637.619790357588
7822,L55001,L,299.9,311.3,1802,24.4,151,0,0,0,0,0,0,11.400000000000034,4604.401968905296
9794,H39207,H,298.5,309.4,1414,46.7,102,0,0,0,0,0,0,10.899999999999977,6915.043365620589
5984,H35397,H,300.8,310.8,1466,45.2,188,0,0,0,0,0,0,10.0,6939.066077445039
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,9.600000000000023,6381.077334265445
5272,L52451,L,303.6,313.0,1534,39.7,115,0,0,0,0,0,0,9.399999999999977,6377.412142836257
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,9.399999999999977,6673.528194388118
7490,M22349,M,300.2,311.6,1751,28.0,162,0,0,0,0,0,0,11.400000000000034,5134.200154006679
4827,L52006,L,303.4,311.8,2268,15.8,20,0,0,0,0,0,0,8.400000000000034,3752.569592859936
5545,L52724,L,302.2,311.7,1471,45.6,140,0,0,0,0,0,0,9.5,7024.349846014491
3228,M18087,M,300.5,309.3,1589,34.9,91,0,0,0,0,0,0,8.800000000000011,5807.349211891365
8833,L56012,L,297.4,308.8,1651,34.1,163,0,0,0,0,0,0,11.400000000000034,5895.627965457237
759,L47938,L,296.8,308.0,1497,41.7,231,0,0,0,0,0,0,11.199999999999989,6537.120241369249
8943,L56122,L,297.3,308.3,2188,17.0,32,0,0,0,0,0,0,11.0,3895.1560114308645
7045,M21904,M,300.7,310.6,1505,35.6,105,0,0,0,0,0,0,9.900000000000034,5610.675039801131
1903,L49082,L,298.0,307.6,1694,29.1,169,0,0,0,0,0,0,9.600000000000023,5162.202216525677
2146,L49325,L,299.3,308.8,1550,45.8,170,0,0,0,0,0,0,9.5,7434.055415944647
7488,L54667,L,300.3,311.7,1707,33.6,158,0,0,0,0,0,0,11.399999999999977,6006.222498839111
3299,L50478,L,301.2,310.3,1499,38.1,61,0,0,0,0,0,0,9.100000000000023,5980.744182418497
4278,L51457,L,302.2,310.4,1743,28.1,170,0,0,0,0,0,0,8.199999999999989,5128.995582177232
6786,L53965,L,301.2,310.6,1389,45.3,64,0,0,0,0,0,0,9.400000000000034,6589.145015712695
106,L47285,L,298.8,308.7,1591,31.1,68,0,0,0,0,0,0,9.899999999999977,5181.543955296277
103,L47282,L,298.8,308.8,1555,40.6,61,0,0,0,0,0,0,10.0,6611.272299969481
465,L47644,L,297.3,308.6,1511,35.7,120,0,0,0,0,0,0,11.300000000000011,5648.866334493271
5164,M20023,M,304.2,313.4,1713,23.5,50,0,0,0,0,0,0,9.199999999999989,4215.546102219464
4190,L51369,L,302.4,310.9,1560,31.8,172,0,0,0,0,0,0,8.5,5194.937611976082
1161,H30574,H,297.0,307.7,1834,23.8,195,0,0,0,0,0,0,10.699999999999989,4570.933535169053
8035,L55214,L,300.7,311.8,1564,36.8,11,0,0,0,0,0,0,11.100000000000023,6027.1664498630425
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,10.599999999999966,7821.9059729813325
5886,L53065,L,301.3,311.1,1647,28.2,140,0,0,0,0,0,0,9.800000000000011,4863.750914434647
8789,L55968,L,297.4,308.5,1369,53.2,43,0,0,0,0,0,0,11.100000000000023,7626.8235411689175
2873,L50052,L,300.8,309.6,1680,28.7,22,0,0,0,0,0,0,8.800000000000011,5049.167712849516
3143,L50322,L,300.6,310.0,1658,34.7,88,0,0,0,0,0,0,9.399999999999977,6024.799783397339
3001,H32414,H,300.5,309.8,1324,72.8,159,1,0,0,1,0,0,9.300000000000011,10093.643980669669
852,M15711,M,296.2,307.2,1389,48.6,7,0,0,0,0,0,0,11.0,7069.14895725468
4817,L51996,L,303.4,312.0,1521,35.9,215,1,1,0,0,0,0,8.600000000000023,5718.107036578389
9001,L56180,L,297.0,307.9,1493,46.1,173,0,0,0,0,0,0,10.899999999999977,7207.57800154736
8458,L55637,L,298.6,309.9,1393,45.5,38,0,0,0,0,0,0,11.299999999999955,6637.295159116717
5543,L52722,L,302.3,311.7,1400,41.6,136,0,0,0,0,0,0,9.399999999999977,6098.878538168984
1791,L48970,L,298.2,307.9,1847,23.6,69,0,0,0,0,0,0,9.699999999999989,4564.650349861874
6588,M21447,M,301.6,310.7,1813,24.6,210,0,0,0,0,0,0,9.099999999999966,4670.480134385802
3229,L50408,L,300.5,309.3,1475,46.8,94,0,0,0,0,0,0,8.800000000000011,7228.804695910114
2890,M17749,M,300.7,309.7,1523,38.2,73,0,0,0,0,0,0,9.0,6092.448745204639
4724,L51903,L,303.4,311.8,1366,50.9,200,1,0,1,0,0,0,8.400000000000034,7281.1017416168725
194,H29607,H,298.2,308.4,1678,34.6,81,0,0,0,0,0,0,10.199999999999989,6079.903318541303
7955,L55134,L,301.0,311.9,1454,41.9,33,0,0,0,0,0,0,10.899999999999977,6379.799753252984
7412,L54591,L,300.0,311.1,1425,47.8,179,0,0,0,0,0,0,11.100000000000023,7132.986119975623
1158,L48337,L,297.0,307.8,1583,37.2,189,0,0,0,0,0,0,10.800000000000011,6166.695051584477
9533,L56712,L,299.2,310.5,1384,48.7,93,0,0,0,0,0,0,11.300000000000011,7058.195270869164
5462,M20321,M,302.9,312.3,1339,52.1,145,0,0,0,0,0,0,9.400000000000034,7305.449084682194
2453,M17312,M,299.1,308.6,2329,14.6,95,0,0,0,0,0,0,9.5,3560.827721235839
6722,L53901,L,301.4,310.7,1280,61.0,106,0,0,0,0,0,0,9.300000000000011,8176.518479743035
1629,L48808,L,297.9,307.8,1451,38.2,80,0,0,0,0,0,0,9.900000000000034,5804.427530723526
6494,L53673,L,300.7,309.8,1363,53.1,183,0,0,0,0,0,0,9.100000000000023,7579.123692711912
1389,H30802,H,298.9,310.1,1491,45.3,133,0,0,0,0,0,0,11.200000000000045,7073.013116218595
5672,H35085,H,302.2,311.6,1534,37.2,41,0,0,0,0,0,0,9.400000000000034,5975.811881952362
4683,L51862,L,303.6,311.8,1567,31.7,97,0,0,0,0,0,0,8.199999999999989,5201.838643838468
6647,L53826,L,301.5,310.5,1479,34.2,147,0,0,0,0,0,0,9.0,5296.9137095116075
4893,L52072,L,303.7,312.3,1922,23.1,193,0,0,0,0,0,0,8.600000000000023,4649.3686317536785
1443,M16302,M,298.8,310.0,1486,38.5,55,0,0,0,0,0,0,11.199999999999989,5991.121910150855
6285,M21144,M,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,9.600000000000023,5683.580933315438
6989,L54168,L,300.7,311.1,1478,46.8,165,0,0,0,0,0,0,10.400000000000034,7243.507349528913
1833,M16692,M,297.8,307.4,1330,51.7,183,0,0,0,0,0,0,9.599999999999966,7200.635081782925
6553,L53732,L,301.4,310.7,1786,26.1,123,0,0,0,0,0,0,9.300000000000011,4881.469497000893
4976,L52155,L,303.7,312.7,1426,45.5,192,0,0,0,0,0,0,9.0,6794.531871428884
2859,L50038,L,300.5,309.3,1417,51.5,231,1,0,0,0,1,0,8.800000000000011,7641.976489734731
1656,M16515,M,298.2,308.0,1577,35.9,151,0,0,0,0,0,0,9.800000000000011,5928.635632270954
9231,L56410,L,298.2,309.2,1922,22.6,132,0,0,0,0,0,0,11.0,4548.732947083686
2552,L49731,L,299.3,309.2,1541,37.2,118,0,0,0,0,0,0,9.899999999999977,6003.080906185521
7722,L54901,L,300.5,311.6,1425,42.4,102,0,0,0,0,0,0,11.100000000000023,6327.167604329842
1445,L48624,L,299.0,310.2,1477,37.9,60,0,0,0,0,0,0,11.199999999999989,5862.03386801485
2876,M17735,M,300.5,309.4,1877,23.8,31,0,0,0,0,0,0,8.899999999999977,4678.103732558513
3563,L50742,L,301.7,310.6,1471,43.8,80,0,0,0,0,0,0,8.900000000000034,6747.072878408655
2617,L49796,L,299.4,309.1,1207,66.5,66,0,0,0,0,0,0,9.700000000000045,8405.383504557052
4506,L51685,L,302.4,310.1,1426,46.8,95,0,0,0,0,0,0,7.7000000000000455,6988.661353469709
7036,L54215,L,300.6,310.6,1497,38.2,83,0,0,0,0,0,0,10.0,5988.441084419792
394,M15253,M,297.5,308.4,1350,52.2,157,0,0,0,0,0,0,10.899999999999977,7379.601143282424
8188,L55367,L,299.6,310.9,1448,46.3,196,0,0,0,0,0,0,11.299999999999955,7020.663710634278
75,L47254,L,298.9,309.0,1601,32.3,202,0,0,0,0,0,0,10.100000000000023,5415.299392674381
1018,L48197,L,296.3,307.2,1637,31.6,27,0,0,0,0,0,0,10.899999999999977,5417.069156535904
5639,L52818,L,302.6,312.1,1519,38.1,178,0,0,0,0,0,0,9.5,6060.540635819678
5956,L53135,L,300.7,310.8,1653,31.6,111,0,0,0,0,0,0,10.100000000000023,5470.015464724404
7626,L54805,L,300.6,311.7,1556,34.9,76,0,0,0,0,0,0,11.099999999999966,5686.743469920052
45,M14904,M,298.8,309.1,1472,47.5,125,0,0,0,0,0,0,10.300000000000011,7322.00527796661
8937,L56116,L,297.4,308.3,1465,42.0,13,0,0,0,0,0,0,10.900000000000034,6443.406532512666
863,H30276,H,296.1,306.8,1645,31.0,41,0,0,0,0,0,0,10.699999999999989,5340.18391232705
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,9.599999999999966,6746.894854824953
7054,H36467,H,300.7,310.5,1567,38.7,129,0,0,0,0,0,0,9.800000000000011,6350.509637746016
5802,L52981,L,301.5,310.8,1413,44.6,166,0,0,0,0,0,0,9.300000000000011,6599.418023689935
2501,L49680,L,299.1,308.9,1617,32.3,223,0,0,0,0,0,0,9.799999999999955,5469.418562120221
1973,L49152,L,297.9,307.6,1612,30.7,134,0,0,0,0,0,0,9.700000000000045,5182.41312926377
5260,L52439,L,303.5,312.9,1544,36.9,87,0,0,0,0,0,0,9.399999999999977,5966.261440285448
3342,H32755,H,301.4,310.7,1329,52.0,160,0,0,0,0,0,0,9.300000000000011,7236.9728368094475
9956,M24815,M,298.2,307.9,1462,38.8,124,0,0,0,0,0,0,9.699999999999989,5940.290941015773
6017,L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,10.0,6759.921992361836
3207,M18066,M,300.1,309.0,1612,33.0,34,0,0,0,0,0,0,8.899999999999977,5570.672093345421
4321,L51500,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0,8.600000000000023,6524.690006436545
2169,M17028,M,299.5,309.1,1420,49.5,5,0,0,0,0,0,0,9.600000000000023,7360.7515873608845
2522,L49701,L,298.8,308.6,1584,34.4,42,0,0,0,0,0,0,9.800000000000011,5706.137568568212
8002,L55181,L,300.8,312.0,1374,50.2,154,0,0,0,0,0,0,11.199999999999989,7223.02416542751
4162,H33575,H,301.9,310.3,1653,32.4,100,0,0,0,0,0,0,8.400000000000034,5608.496868894642
3721,M18580,M,302.4,311.4,1508,41.2,60,0,0,0,0,0,0,9.0,6506.196497682414
622,L47801,L,298.3,310.1,1408,45.3,78,0,0,0,0,0,0,11.800000000000011,6679.277308944186
4828,L52007,L,303.4,311.8,1438,58.9,22,0,0,0,0,0,0,8.400000000000034,8869.574763075967
6652,M21511,M,301.5,310.4,1276,55.6,158,0,0,0,0,0,0,8.899999999999977,7429.405858817334
1049,L48228,L,296.5,307.6,1607,33.5,104,0,0,0,0,0,0,11.100000000000023,5637.535656989324
6503,L53682,L,300.9,310.0,2595,13.7,207,0,0,0,0,0,0,9.100000000000023,3722.944374136584
6018,L53197,L,300.8,310.9,1398,38.2,50,0,0,0,0,0,0,10.099999999999966,5592.411914508263
4052,L51231,L,301.8,310.8,1383,46.4,37,0,0,0,0,0,0,9.0,6719.992349734711
7661,M22520,M,300.5,311.6,1246,52.9,165,0,0,0,0,0,0,11.100000000000023,6902.435107104182
8826,M23685,M,297.3,308.8,1548,41.3,140,0,0,0,0,0,0,11.5,6694.985272212136
135,L47314,L,298.8,308.4,1369,53.0,138,0,0,0,0,0,0,9.599999999999966,7598.151272217154
9021,L56200,L,297.3,308.2,1553,33.5,2,0,0,0,0,0,0,10.899999999999977,5448.097619977859
6449,H35862,H,300.7,310.2,1877,24.8,64,0,0,0,0,0,0,9.5,4874.662712918114
8099,L55278,L,300.2,311.6,1500,39.0,174,0,0,0,0,0,0,11.400000000000034,6126.105674500097
3854,L51033,L,302.4,311.0,1486,40.4,192,0,0,0,0,0,0,8.600000000000023,6286.787666755702
8527,L55706,L,298.3,309.3,1401,51.9,14,0,0,0,0,0,0,11.0,7614.3723622851885
1934,L49113,L,298.1,308.0,1638,35.1,38,0,0,0,0,0,0,9.899999999999977,6020.736656898695
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,11.300000000000011,8739.910762286805
744,L47923,L,296.8,308.2,1361,53.8,193,0,0,0,0,0,0,11.399999999999977,7667.768965420704
8598,L55777,L,297.6,308.3,1410,47.0,191,0,0,0,0,0,0,10.699999999999989,6939.778171779853
8252,L55431,L,299.0,310.4,1981,21.2,125,0,0,0,0,0,0,11.399999999999977,4397.936499711375
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,10.400000000000034,5171.344251147623
4023,L51202,L,302.1,310.9,1666,30.7,203,0,0,0,0,0,0,8.799999999999955,5356.017539301143
7292,L54471,L,300.2,310.5,1416,46.7,90,0,0,0,0,0,0,10.300000000000011,6924.824190748766
5942,L53121,L,300.6,310.7,1438,48.5,78,1,0,0,0,0,0,10.099999999999966,7303.469881310431
7690,L54869,L,300.6,311.7,1432,39.2,2,0,0,0,0,0,0,11.099999999999966,5878.38062178903
9830,M24689,M,298.4,309.4,1429,41.8,203,0,0,0,0,0,0,11.0,6255.141356758541
676,M15535,M,297.8,309.1,1424,45.5,2,0,0,0,0,0,0,11.300000000000011,6785.002373712997
526,L47705,L,297.4,309.4,1466,45.5,53,0,0,0,0,0,0,12.0,6985.121825746665
2794,L49973,L,300.3,309.6,1597,31.8,73,0,0,0,0,0,0,9.300000000000011,5318.150875849873
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,9.599999999999966,6720.390284804165
3634,M18493,M,302.2,311.3,1521,40.6,52,0,0,0,0,0,0,9.100000000000023,6466.717150002301
6512,M21371,M,301.2,310.1,2280,15.7,11,0,0,0,0,0,0,8.900000000000034,3748.548354263341
2158,M17017,M,299.4,309.0,1939,19.8,204,0,0,0,0,0,0,9.600000000000023,4020.4217825050023
8720,L55899,L,297.2,308.8,1451,43.1,68,0,0,0,0,0,0,11.600000000000023,6548.974517648795
3678,M18537,M,302.3,311.7,1368,53.6,165,0,0,0,0,0,0,9.399999999999977,7678.555100198028
4087,L51266,L,302.0,310.5,1567,36.1,124,0,0,0,0,0,0,8.5,5923.860411437498
8668,M23527,M,297.5,308.8,1455,46.1,147,0,0,0,0,0,0,11.300000000000011,7024.129934528739
5862,L53041,L,301.3,311.0,1554,47.7,84,0,0,0,0,0,0,9.699999999999989,7762.435624048876
7597,L54776,L,300.5,311.1,1547,37.2,7,0,0,0,0,0,0,10.600000000000023,6026.454355528229
747,L47926,L,296.8,308.1,1289,62.0,199,1,0,0,0,1,0,11.300000000000011,8368.99338965297
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0,11.5,7343.933594688668
2376,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0,9.199999999999989,5054.3199248014025
1394,L48573,L,299.1,310.4,1594,33.3,147,0,0,0,0,0,0,11.299999999999955,5558.545545702565
3359,L50538,L,301.5,310.6,1522,36.6,202,0,0,0,0,0,0,9.100000000000023,5833.434902891671
4960,L52139,L,303.8,312.6,1735,25.9,154,0,0,0,0,0,0,8.800000000000011,4705.739275934591
6524,M21383,M,301.1,310.2,1850,27.7,44,0,0,0,0,0,0,9.099999999999966,5366.363851106965
1143,L48322,L,296.9,307.9,1423,43.9,149,0,0,0,0,0,0,11.0,6541.81168639861
5095,M19954,M,304.1,313.5,1470,45.8,85,0,0,0,0,0,0,9.399999999999977,7050.3622331862125
9031,M23890,M,297.5,308.4,1403,44.3,25,0,0,0,0,0,0,10.899999999999977,6508.636467976701
9588,M24447,M,299.3,310.5,1462,40.5,24,0,0,0,0,0,0,11.199999999999989,6200.561420390175
9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0,10.700000000000045,5612.978874413764
2967,L50146,L,300.6,309.3,1601,40.2,69,0,0,0,0,0,0,8.699999999999989,6739.784383452327
8645,M23504,M,297.6,308.5,1443,38.2,85,0,0,0,0,0,0,10.899999999999977,5772.425173558959
2842,L50021,L,300.3,309.4,1705,29.4,190,0,0,0,0,0,0,9.099999999999966,5249.287164883185
2742,L49921,L,299.6,309.0,1378,51.9,162,0,0,0,0,0,0,9.399999999999977,7489.368390598851
425,L47604,L,297.3,308.4,1430,45.7,15,0,0,0,0,0,0,11.099999999999966,6843.540716824888
8462,L55641,L,298.7,309.9,1446,43.3,46,0,0,0,0,0,0,11.199999999999989,6556.692363601113
8209,L55388,L,299.2,310.7,1477,44.0,19,0,0,0,0,0,0,11.5,6805.527445716449
2968,L50147,L,300.6,309.4,1369,51.6,71,0,0,0,0,0,0,8.799999999999955,7397.445389554814
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,10.0,6359.892527804737
413,L47592,L,297.5,308.6,1388,48.2,203,0,0,0,0,0,0,11.100000000000023,7005.91916911343
4915,M19774,M,303.5,312.3,1532,41.7,32,0,0,0,0,0,0,8.800000000000011,6689.958723966393
7807,L54986,L,300.0,311.5,1349,48.6,113,0,0,0,0,0,0,11.5,6865.573753302062
7525,L54704,L,300.2,311.5,1639,31.1,31,0,0,0,0,0,0,11.300000000000011,5337.869605738906
2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0,9.599999999999966,4702.702403036122
9684,M24543,M,299.0,310.0,1338,56.4,29,0,0,0,0,0,0,11.0,7902.487824545909
1789,L48968,L,298.3,308.0,1442,47.3,65,0,0,0,0,0,0,9.699999999999989,7142.578449544586
7667,M22526,M,300.6,311.7,1424,50.8,182,0,0,0,0,0,0,11.099999999999966,7575.343309552092
7861,L55040,L,300.5,312.0,1415,44.6,23,0,0,0,0,0,0,11.5,6608.759025846609
1189,L48368,L,297.3,308.4,1339,52.1,36,0,0,0,0,0,0,11.099999999999966,7305.449084682194
8376,M23235,M,298.8,309.6,1384,48.2,39,0,0,0,0,0,0,10.800000000000011,6985.72920032636
1477,L48656,L,298.4,309.5,1692,28.3,136,0,0,0,0,0,0,11.100000000000023,5014.3588662477405
446,L47625,L,297.5,308.6,1793,26.7,70,0,0,0,0,0,0,11.100000000000023,5013.259308818985
5369,M20228,M,303.1,312.5,1667,30.0,160,0,0,0,0,0,0,9.399999999999977,5237.034953534185
7716,L54895,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0,11.0,6762.718009823533
6619,M21478,M,301.6,310.6,1309,65.8,75,1,0,0,1,0,0,9.0,9019.742891917558
172,L47351,L,298.2,308.1,1462,50.8,27,0,0,0,0,0,0,9.900000000000034,7777.494324835084
5811,L52990,L,301.3,311.0,1856,21.9,189,0,0,0,0,0,0,9.699999999999989,4256.481054495739
738,H30151,H,296.9,308.3,1474,39.2,177,0,0,0,0,0,0,11.400000000000034,6050.791226618038
6423,L53602,L,300.3,309.9,1377,55.3,4,0,0,0,0,0,0,9.599999999999966,7974.210384827364
5761,M20620,M,301.9,311.3,1522,35.6,63,0,0,0,0,0,0,9.400000000000034,5674.051435599549
7909,L55088,L,300.7,312.3,1715,26.8,146,0,0,0,0,0,0,11.600000000000023,4813.129384809803
8482,M23341,M,298.3,309.4,1595,29.0,103,0,0,0,0,0,0,11.099999999999966,4843.812273059863
4732,L51911,L,303.3,311.6,1301,45.1,219,1,0,1,0,0,0,8.300000000000011,6144.44210362155
4301,M19160,M,301.7,310.1,1644,34.6,5,0,0,0,0,0,0,8.400000000000034,5956.710998618535
7265,M22124,M,300.4,310.6,1448,44.9,21,0,0,0,0,0,0,10.200000000000045,6808.375823055704
6470,M21329,M,300.4,309.6,1521,35.0,119,0,0,0,0,0,0,9.200000000000045,5574.756163795087
4186,L51365,L,302.2,310.6,1348,48.4,161,1,0,1,0,0,0,8.400000000000034,6832.2519272229865
7534,L54713,L,300.0,311.2,1504,37.9,58,0,0,0,0,0,0,11.199999999999989,5969.1935934287985
7745,L54924,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,11.300000000000011,8187.304614520361
5923,L53102,L,300.5,310.3,1435,43.3,31,0,0,0,0,0,0,9.800000000000011,6506.8143442376195
8869,L56048,L,297.9,309.0,1456,46.5,52,0,0,0,0,0,0,11.100000000000023,7089.9463006214455
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,11.599999999999966,7110.471372624897
2806,L49985,L,300.0,309.4,1460,43.5,102,0,0,0,0,0,0,9.399999999999977,6650.751647649593
640,L47819,L,298.0,309.6,1403,51.3,122,0,0,0,0,0,0,11.600000000000023,7537.0891830068795
7615,L54794,L,300.5,311.4,1432,47.5,51,0,0,0,0,0,0,10.899999999999977,7123.037743239257
5675,M20534,M,302.2,311.7,1393,42.5,53,0,0,0,0,0,0,9.5,6199.671302471658
8738,L55917,L,297.3,308.7,1556,36.7,114,0,0,0,0,0,0,11.399999999999977,5980.042560059196
2145,L49324,L,299.4,308.9,1451,40.5,168,0,0,0,0,0,0,9.5,6153.908769484366
91,L47270,L,298.9,308.9,1753,25.8,33,0,0,0,0,0,0,10.0,4736.2022526989
8105,L55284,L,300.3,311.9,1692,31.5,187,0,0,0,0,0,0,11.599999999999966,5581.353508367626
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,9.400000000000034,5275.9907024386985
7158,L54337,L,300.2,310.0,1486,40.1,182,0,0,0,0,0,0,9.800000000000011,6240.103599923358
